macro_f1,balanced_accuracy,class_0_precision,class_0_recall,class_0_f1,class_0_support,class_1_precision,class_1_recall,class_1_f1,class_1_support,class_2_precision,class_2_recall,class_2_f1,class_2_support,class_3_precision,class_3_recall,class_3_f1,class_3_support,class_4_precision,class_4_recall,class_4_f1,class_4_support,class_5_precision,class_5_recall,class_5_f1,class_5_support,control,model,seed,fold,train_sample_count,test_sample_count
0.09942279942279941,0.125,0.0,0.0,0.0,8.0,0.15384615384615385,0.25,0.19047619047619047,8.0,0.0,0.0,0.0,8.0,0.21428571428571427,0.375,0.2727272727272727,8.0,0.14285714285714285,0.125,0.13333333333333333,8.0,0.0,0.0,0.0,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,42,4,192,48
0.23040935672514617,0.2708333333333333,0.42857142857142855,0.375,0.4,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.2727272727272727,0.375,0.3157894736842105,8.0,0.5384615384615384,0.875,0.6666666666666666,8.0,0.0,0.0,0.0,8.0,label_shuffle,xrocket_random_forest_label_shuffle,101,0,192,48
0.27789423052580947,0.2916666666666667,0.2857142857142857,0.25,0.26666666666666666,8.0,0.2727272727272727,0.375,0.3157894736842105,8.0,0.3333333333333333,0.125,0.18181818181818182,8.0,0.2727272727272727,0.375,0.3157894736842105,8.0,0.4,0.5,0.4444444444444444,8.0,0.16666666666666666,0.125,0.14285714285714285,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,101,0,192,48
0.2826330532212885,0.3125,0.2857142857142857,0.25,0.26666666666666666,8.0,0.16666666666666666,0.125,0.14285714285714285,8.0,0.3333333333333333,0.375,0.35294117647058826,8.0,0.5,0.75,0.6,8.0,0.3,0.375,0.3333333333333333,8.0,0.0,0.0,0.0,8.0,label_shuffle,xrocket_random_forest_label_shuffle,101,1,192,48
0.2377622377622378,0.25,0.3,0.375,0.3333333333333333,8.0,0.0,0.0,0.0,8.0,0.42857142857142855,0.375,0.4,8.0,0.21428571428571427,0.375,0.2727272727272727,8.0,0.2857142857142857,0.25,0.26666666666666666,8.0,0.2,0.125,0.15384615384615385,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,101,1,192,48
0.15915242165242163,0.16666666666666666,0.0,0.0,0.0,8.0,0.2,0.25,0.2222222222222222,8.0,0.125,0.125,0.125,8.0,0.4,0.25,0.3076923076923077,8.0,0.25,0.375,0.3,8.0,0.0,0.0,0.0,8.0,label_shuffle,xrocket_random_forest_label_shuffle,101,2,192,48
0.11198830409356725,0.125,0.0,0.0,0.0,8.0,0.25,0.125,0.16666666666666666,8.0,0.09090909090909091,0.125,0.10526315789473684,8.0,0.3333333333333333,0.5,0.4,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,101,2,192,48
0.07397504456327986,0.08333333333333333,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.07142857142857142,0.125,0.09090909090909091,8.0,0.0,0.0,0.0,8.0,0.3333333333333333,0.375,0.35294117647058826,8.0,label_shuffle,xrocket_random_forest_label_shuffle,101,3,192,48
0.11143790849673203,0.10416666666666667,0.0,0.0,0.0,8.0,0.1111111111111111,0.125,0.11764705882352941,8.0,0.0,0.0,0.0,8.0,0.1111111111111111,0.125,0.11764705882352941,8.0,0.25,0.125,0.16666666666666666,8.0,0.2857142857142857,0.25,0.26666666666666666,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,101,3,192,48
0.20376595082477436,0.22916666666666666,0.16666666666666666,0.125,0.14285714285714285,8.0,0.4,0.5,0.4444444444444444,8.0,0.0,0.0,0.0,8.0,0.2222222222222222,0.25,0.23529411764705882,8.0,0.0,0.0,0.0,8.0,0.3333333333333333,0.5,0.4,8.0,label_shuffle,xrocket_random_forest_label_shuffle,101,4,192,48
0.07549019607843138,0.08333333333333333,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.3333333333333333,0.375,0.35294117647058826,8.0,0.0,0.0,0.0,8.0,0.08333333333333333,0.125,0.1,8.0,label_shuffle,xrocket_logistic_regression_label_shuffle,101,4,192,48
