sample_id,filename,channel,min,max,mean,original_length
ksas_m2_p07_d,2-7-d.csv,lin_accel_x,-0.266,29.684,13.82368,25
ksas_m2_p07_d,2-7-d.csv,lin_accel_y,-4.142,14.831,1.0912,25
ksas_m2_p07_d,2-7-d.csv,lin_accel_z,-5.479,8.607,3.0446000000000004,25
ksas_m2_p07_d,2-7-d.csv,game_rot_vec_x,-0.224,0.653,0.33275999999999994,25
ksas_m2_p07_d,2-7-d.csv,game_rot_vec_y,-0.721,0.773,0.14128,25
ksas_m2_p07_d,2-7-d.csv,game_rot_vec_z,-0.62,0.63,0.2393599999999999,25
ksas_m2_p07_d,2-7-d.csv,magn_field_x,-13.44,12.651,5.41152,25
ksas_m2_p07_d,2-7-d.csv,magn_field_y,-43.808,-31.638,-37.08748,25
ksas_m2_p07_d,2-7-d.csv,magn_field_z,-28.049,27.173,-1.4874000000000018,25
ksas_m2_p07_i,2-7-i.csv,accelerometer_x,-32.506,14.561,-6.095079999999999,25
ksas_m2_p07_i,2-7-i.csv,accelerometer_y,0.07,33.485,8.49664,25
ksas_m2_p07_i,2-7-i.csv,accelerometer_z,-9.275,25.633,-0.797,25
ksas_m2_p07_i,2-7-i.csv,gravity_x,-4.969,1.423,-1.5238,25
ksas_m2_p07_i,2-7-i.csv,gravity_y,8.23,9.583,8.78996,25
ksas_m2_p07_i,2-7-i.csv,gravity_z,-5.139,0.514,-2.3162000000000007,25
ksas_m2_p07_i,2-7-i.csv,gyros_x,-3.453,1.507,-0.46431999999999995,25
ksas_m2_p07_i,2-7-i.csv,gyros_y,-18.64,0.014,-5.66504,25
ksas_m2_p07_i,2-7-i.csv,gyros_z,-2.392,2.849,0.38960000000000017,25
ksas_m2_p07_i,2-7-i.csv,lin_accel_x,-29.285,16.134,-5.77052,25
ksas_m2_p07_i,2-7-i.csv,lin_accel_y,-7.984,24.36,-0.042200000000000085,25
ksas_m2_p07_i,2-7-i.csv,lin_accel_z,-9.433,28.488,1.0842800000000008,25
ksas_m2_p07_i,2-7-i.csv,game_rot_vec_x,0.17,0.711,0.5075200000000002,25
ksas_m2_p07_i,2-7-i.csv,game_rot_vec_y,0.146,0.854,0.47428,25
ksas_m2_p07_i,2-7-i.csv,game_rot_vec_z,-0.217,0.494,0.1838800000000001,25
ksas_m2_p07_i,2-7-i.csv,magn_field_x,-11.107,29.454,11.84664,25
ksas_m2_p07_i,2-7-i.csv,magn_field_y,-39.882,-21.487,-29.895120000000006,25
ksas_m2_p07_i,2-7-i.csv,magn_field_z,-18.657,35.423,11.808720000000001,25
ksas_m2_p08_d,2-8-d.csv,accelerometer_x,-8.516,26.662,3.83130303030303,33
ksas_m2_p08_d,2-8-d.csv,accelerometer_y,-9.936,29.755,8.030000000000001,33
ksas_m2_p08_d,2-8-d.csv,accelerometer_z,-34.153,40.553,3.110575757575759,33
ksas_m2_p08_d,2-8-d.csv,gravity_x,-8.549,1.259,-3.392121212121213,33
ksas_m2_p08_d,2-8-d.csv,gravity_y,4.636,9.804,7.726363636363638,33
ksas_m2_p08_d,2-8-d.csv,gravity_z,-2.011,5.719,1.9726666666666661,33
ksas_m2_p08_d,2-8-d.csv,gyros_x,-10.372,3.769,-2.045575757575758,33
ksas_m2_p08_d,2-8-d.csv,gyros_y,-1.611,19.186,4.513999999999999,33
ksas_m2_p08_d,2-8-d.csv,gyros_z,-2.503,7.756,2.1169090909090906,33
ksas_m2_p08_d,2-8-d.csv,lin_accel_x,-5.205,27.221,7.6796666666666695,33
ksas_m2_p08_d,2-8-d.csv,lin_accel_y,-14.607,20.955,0.16036363636363607,33
ksas_m2_p08_d,2-8-d.csv,lin_accel_z,-34.829,35.614,1.029515151515151,33
ksas_m2_p08_d,2-8-d.csv,game_rot_vec_x,0.361,0.775,0.5437575757575758,33
ksas_m2_p08_d,2-8-d.csv,game_rot_vec_y,-0.281,0.447,0.11333333333333331,33
ksas_m2_p08_d,2-8-d.csv,game_rot_vec_z,-0.889,0.44,-0.162030303030303,33
ksas_m2_p08_d,2-8-d.csv,magn_field_x,-28.25,40.707,9.835,33
ksas_m2_p08_d,2-8-d.csv,magn_field_y,-41.248,0.479,-20.63478787878788,33
ksas_m2_p08_d,2-8-d.csv,magn_field_z,-22.34,25.038,-3.2660303030303024,33
ksas_m2_p08_i,2-8-i.csv,accelerometer_x,-28.065,18.236,0.9221428571428573,35
ksas_m2_p08_i,2-8-i.csv,accelerometer_y,-4.977,39.222,8.73697142857143,35
ksas_m2_p08_i,2-8-i.csv,accelerometer_z,-14.686,21.268,1.0782571428571424,35
ksas_m2_p08_i,2-8-i.csv,gravity_x,-1.392,5.849,1.675571428571429,35
ksas_m2_p08_i,2-8-i.csv,gravity_y,5.521,9.711,8.470800000000002,35
ksas_m2_p08_i,2-8-i.csv,gravity_z,0.501,6.775,2.5836571428571427,35
ksas_m2_p08_i,2-8-i.csv,gyros_x,-8.351,2.621,-1.0778285714285714,35
ksas_m2_p08_i,2-8-i.csv,gyros_y,-17.802,0.873,-4.27382857142857,35
ksas_m2_p08_i,2-8-i.csv,gyros_z,-6.761,0.548,-2.0032571428571435,35
ksas_m2_p08_i,2-8-i.csv,lin_accel_x,-31.52,17.7,-1.1294285714285712,35
ksas_m2_p08_i,2-8-i.csv,lin_accel_y,-13.444,30.345,1.1208285714285715,35
ksas_m2_p08_i,2-8-i.csv,lin_accel_z,-15.778,18.586,-2.202657142857143,35
ksas_m2_p08_i,2-8-i.csv,game_rot_vec_x,0.273,0.687,0.5372571428571429,35
ksas_m2_p08_i,2-8-i.csv,game_rot_vec_y,-0.266,0.311,-0.03888571428571431,35
ksas_m2_p08_i,2-8-i.csv,game_rot_vec_z,-0.377,0.916,0.12688571428571427,35
ksas_m2_p08_i,2-8-i.csv,magn_field_x,-31.126,11.852,-5.0943999999999985,35
ksas_m2_p08_i,2-8-i.csv,magn_field_y,-43.629,-23.358,-31.968228571428575,35
ksas_m2_p08_i,2-8-i.csv,magn_field_z,-27.484,7.5,-15.915599999999994,35
ksas_m2_p09_d,2-9-d.csv,accelerometer_x,-1.726,5.729,2.1181,30
ksas_m2_p09_d,2-9-d.csv,accelerometer_y,2.404,19.733,8.7845,30
ksas_m2_p09_d,2-9-d.csv,accelerometer_z,-6.964,6.74,-2.169933333333333,30
ksas_m2_p09_d,2-9-d.csv,gravity_x,-0.661,2.411,1.1578666666666668,30
ksas_m2_p09_d,2-9-d.csv,gravity_y,8.063,9.627,8.834233333333334,30
ksas_m2_p09_d,2-9-d.csv,gravity_z,-5.58,2.194,-2.392833333333333,30
ksas_m2_p09_d,2-9-d.csv,gyros_x,-2.916,0.178,-0.7575999999999999,30
ksas_m2_p09_d,2-9-d.csv,gyros_y,0.289,8.817,4.202633333333334,30
ksas_m2_p09_d,2-9-d.csv,gyros_z,-3.055,1.135,-0.8644333333333332,30
ksas_m2_p09_d,2-9-d.csv,lin_accel_x,-3.505,6.807,1.7787000000000002,30
ksas_m2_p09_d,2-9-d.csv,lin_accel_y,-5.721,10.345,0.7445666666666665,30
ksas_m2_p09_d,2-9-d.csv,lin_accel_z,-5.168,6.122,0.8087,30
ksas_m2_p09_d,2-9-d.csv,game_rot_vec_x,0.505,0.849,0.7097333333333334,30
ksas_m2_p09_d,2-9-d.csv,game_rot_vec_y,-0.447,0.365,-0.00013333333333335936,30
ksas_m2_p09_d,2-9-d.csv,game_rot_vec_z,-0.268,0.602,0.15663333333333332,30
ksas_m2_p09_d,2-9-d.csv,magn_field_x,-56.032,-19.289,-41.78043333333333,30
ksas_m2_p09_d,2-9-d.csv,magn_field_y,9.171,29.553,18.61416666666667,30
ksas_m2_p09_d,2-9-d.csv,magn_field_z,51.955,110.313,79.57216666666663,30
ksas_m2_p09_i,2-9-i.csv,accelerometer_x,-5.145,15.938,5.034840000000001,25
ksas_m2_p09_i,2-9-i.csv,accelerometer_y,0.577,17.08,7.004000000000001,25
ksas_m2_p09_i,2-9-i.csv,accelerometer_z,-4.769,7.499,-0.7689600000000002,25
ksas_m2_p09_i,2-9-i.csv,gravity_x,1.053,7.24,4.76276,25
ksas_m2_p09_i,2-9-i.csv,gravity_y,6.105,9.655,7.79736,25
ksas_m2_p09_i,2-9-i.csv,gravity_z,-3.337,-0.912,-2.26336,25
ksas_m2_p09_i,2-9-i.csv,gyros_x,-4.524,0.737,-2.196559999999999,25
ksas_m2_p09_i,2-9-i.csv,gyros_y,-6.066,0.864,-3.2888800000000002,25
ksas_m2_p09_i,2-9-i.csv,gyros_z,-2.998,0.485,-0.5396,25
ksas_m2_p09_i,2-9-i.csv,lin_accel_x,-7.747,14.152,-0.1462799999999999,25
ksas_m2_p09_i,2-9-i.csv,lin_accel_y,-5.388,10.582,0.4792799999999998,25
ksas_m2_p09_i,2-9-i.csv,lin_accel_z,-9.423,9.204,0.8142800000000001,25
ksas_m2_p09_i,2-9-i.csv,game_rot_vec_x,-0.166,0.288,0.11908000000000002,25
ksas_m2_p09_i,2-9-i.csv,game_rot_vec_y,-0.815,0.728,-0.4743200000000001,25
ksas_m2_p09_i,2-9-i.csv,game_rot_vec_z,-0.668,0.673,-0.1905999999999999,25
ksas_m2_p09_i,2-9-i.csv,magn_field_x,-7.875,4.013,-1.6913600000000002,25
ksas_m2_p09_i,2-9-i.csv,magn_field_y,-42.204,-32.413,-38.9604,25
ksas_m2_p09_i,2-9-i.csv,magn_field_z,-23.795,14.122,-4.854480000000001,25
ksas_m3_p01_d,3-1-d.csv,accelerometer_x,-11.634,29.844,9.979361111111114,36
ksas_m3_p01_d,3-1-d.csv,accelerometer_y,-8.394,6.867,2.3227500000000005,36
ksas_m3_p01_d,3-1-d.csv,accelerometer_z,-6.402,29.755,7.647722222222222,36
ksas_m3_p01_d,3-1-d.csv,gravity_x,0.689,6.861,3.9726388888888886,36
ksas_m3_p01_d,3-1-d.csv,gravity_y,6.28,9.451,8.066055555555556,36
ksas_m3_p01_d,3-1-d.csv,gravity_z,2.356,3.467,2.9001666666666663,36
ksas_m3_p01_d,3-1-d.csv,gyros_x,-5.238,1.166,-1.3630000000000004,36
ksas_m3_p01_d,3-1-d.csv,gyros_y,-9.346,0.17,-2.6528333333333345,36
ksas_m3_p01_d,3-1-d.csv,gyros_z,-5.935,0.549,-2.050638888888889,36
ksas_m3_p01_d,3-1-d.csv,lin_accel_x,-13.826,24.285,4.250166666666668,36
ksas_m3_p01_d,3-1-d.csv,lin_accel_y,-17.297,0.313,-5.630694444444445,36
ksas_m3_p01_d,3-1-d.csv,lin_accel_z,-9.475,26.331,4.745166666666667,36
ksas_m3_p01_d,3-1-d.csv,game_rot_vec_x,0.219,0.553,0.38786111111111116,36
ksas_m3_p01_d,3-1-d.csv,game_rot_vec_y,-0.559,-0.171,-0.3939722222222223,36
ksas_m3_p01_d,3-1-d.csv,game_rot_vec_z,-0.692,0.386,-0.20847222222222214,36
ksas_m3_p01_d,3-1-d.csv,magn_field_x,-22.871,-3.223,-13.085805555555552,36
ksas_m3_p01_d,3-1-d.csv,magn_field_y,-38.574,-22.583,-33.38636111111111,36
ksas_m3_p01_d,3-1-d.csv,magn_field_z,-27.835,-8.414,-18.55713888888889,36
ksas_m3_p01_i,3-1-i.csv,accelerometer_x,-46.539,9.462,-12.825250000000002,32
ksas_m3_p01_i,3-1-i.csv,accelerometer_y,-25.28,11.03,-0.9909062500000014,32
ksas_m3_p01_i,3-1-i.csv,accelerometer_z,-18.488,28.443,2.0151874999999992,32
ksas_m3_p01_i,3-1-i.csv,gravity_x,-7.29,-3.043,-5.428593750000001,32
ksas_m3_p01_i,3-1-i.csv,gravity_y,5.788,9.266,7.705031249999999,32
ksas_m3_p01_i,3-1-i.csv,gravity_z,-4.199,1.601,-0.6308750000000004,32
ksas_m3_p01_i,3-1-i.csv,gyros_x,-9.304,0.873,-3.1745625000000004,32
ksas_m3_p01_i,3-1-i.csv,gyros_y,-0.683,12.034,3.199031249999999,32
ksas_m3_p01_i,3-1-i.csv,gyros_z,-3.566,3.156,-0.3575312500000001,32
ksas_m3_p01_i,3-1-i.csv,lin_accel_x,-33.026,12.752,-6.427750000000001,32
ksas_m3_p01_i,3-1-i.csv,lin_accel_y,-31.318,2.13,-8.357468749999999,32
ksas_m3_p01_i,3-1-i.csv,lin_accel_z,-15.387,27.971,2.9842187499999997,32
ksas_m3_p01_i,3-1-i.csv,game_rot_vec_x,0.086,0.71,0.38309375000000007,32
ksas_m3_p01_i,3-1-i.csv,game_rot_vec_y,0.062,0.794,0.5035937500000001,32
ksas_m3_p01_i,3-1-i.csv,game_rot_vec_z,-0.383,0.66,0.17384375000000002,32
ksas_m3_p01_i,3-1-i.csv,magn_field_x,17.899,44.414,29.42900000000001,32
ksas_m3_p01_i,3-1-i.csv,magn_field_y,-43.092,-13.065,-30.449031249999997,32
ksas_m3_p01_i,3-1-i.csv,magn_field_z,-21.519,26.529,1.7326562500000002,32
ksas_m3_p10_d,3-10-d.csv,accelerometer_x,-7.341,43.22,11.762947368421052,19
ksas_m3_p10_d,3-10-d.csv,accelerometer_y,-5.973,13.314,5.430947368421053,19
ksas_m3_p10_d,3-10-d.csv,accelerometer_z,-39.638,15.069,-13.237263157894736,19
ksas_m3_p10_d,3-10-d.csv,gravity_x,-1.359,1.52,0.48100000000000004,19
ksas_m3_p10_d,3-10-d.csv,gravity_y,9.108,9.694,9.442947368421054,19
ksas_m3_p10_d,3-10-d.csv,gravity_z,-3.539,-1.48,-2.2974210526315786,19
ksas_m3_p10_d,3-10-d.csv,gyros_x,-2.794,1.435,0.0037894736842105413,19
ksas_m3_p10_d,3-10-d.csv,gyros_y,-15.22,0.701,-5.325526315789474,19
ksas_m3_p10_d,3-10-d.csv,gyros_z,-0.937,3.944,1.0956842105263156,19
ksas_m3_p10_d,3-10-d.csv,lin_accel_x,-8.433,40.005,12.40484210526316,19
ksas_m3_p10_d,3-10-d.csv,lin_accel_y,-15.654,3.544,-3.402263157894737,19
ksas_m3_p10_d,3-10-d.csv,lin_accel_z,-35.763,16.561,-9.328684210526315,19
ksas_m3_p10_d,3-10-d.csv,game_rot_vec_x,0.604,0.811,0.7138947368421052,19
ksas_m3_p10_d,3-10-d.csv,game_rot_vec_y,-0.487,0.282,-0.11221052631578948,19
ksas_m3_p10_d,3-10-d.csv,game_rot_vec_z,-0.336,0.3,-0.07373684210526316,19
ksas_m3_p10_d,3-10-d.csv,magn_field_x,-21.075,-12.651,-18.110684210526312,19
ksas_m3_p10_d,3-10-d.csv,magn_field_y,-34.724,-25.342,-31.790894736842112,19
ksas_m3_p10_d,3-10-d.csv,magn_field_z,-14.352,22.467,2.899631578947368,19
ksas_m3_p10_i,3-10-i.csv,accelerometer_x,-19.81,21.94,2.7300000000000004,20
ksas_m3_p10_i,3-10-i.csv,accelerometer_y,-3.062,28.484,5.6928,20
ksas_m3_p10_i,3-10-i.csv,accelerometer_z,-31.084,1.549,-15.289450000000002,20
ksas_m3_p10_i,3-10-i.csv,gravity_x,-0.38,2.994,1.38195,20
ksas_m3_p10_i,3-10-i.csv,gravity_y,8.419,9.437,8.975950000000001,20
ksas_m3_p10_i,3-10-i.csv,gravity_z,-4.524,-2.549,-3.4487,20
ksas_m3_p10_i,3-10-i.csv,gyros_x,-1.82,6.745,1.43255,20
ksas_m3_p10_i,3-10-i.csv,gyros_y,-4.161,18.243,5.58815,20
ksas_m3_p10_i,3-10-i.csv,gyros_z,-5.513,1.421,-1.8206000000000002,20
ksas_m3_p10_i,3-10-i.csv,lin_accel_x,-41.45,19.198,-6.21735,20
ksas_m3_p10_i,3-10-i.csv,lin_accel_y,-12.084,8.385,-4.042000000000001,20
ksas_m3_p10_i,3-10-i.csv,lin_accel_z,-28.663,15.02,-11.3262,20
ksas_m3_p10_i,3-10-i.csv,game_rot_vec_x,-0.09,0.602,0.33340000000000003,20
ksas_m3_p10_i,3-10-i.csv,game_rot_vec_y,-0.832,0.823,-0.03764999999999998,20
ksas_m3_p10_i,3-10-i.csv,game_rot_vec_z,-0.543,0.558,0.018749999999999982,20
ksas_m3_p10_i,3-10-i.csv,magn_field_x,-23.393,25.565,5.833100000000001,20
ksas_m3_p10_i,3-10-i.csv,magn_field_y,-35.117,-17.572,-28.4204,20
ksas_m3_p10_i,3-10-i.csv,magn_field_z,6.209,29.527,19.092000000000002,20
ksas_m3_p11_d,3-11-d.csv,accelerometer_x,1.319,12.699,4.76608695652174,23
ksas_m3_p11_d,3-11-d.csv,accelerometer_y,6.105,19.999,9.586521739130433,23
ksas_m3_p11_d,3-11-d.csv,accelerometer_z,-16.474,14.473,-5.328434782608697,23
ksas_m3_p11_d,3-11-d.csv,gravity_x,-0.689,0.714,0.08178260869565217,23
ksas_m3_p11_d,3-11-d.csv,gravity_y,9.505,9.782,9.64404347826087,23
ksas_m3_p11_d,3-11-d.csv,gravity_z,-2.401,2.004,-0.5100000000000003,23
ksas_m3_p11_d,3-11-d.csv,gyros_x,-2.243,0.565,-0.7293913043478263,23
ksas_m3_p11_d,3-11-d.csv,gyros_y,-5.654,0.283,-3.267869565217391,23
ksas_m3_p11_d,3-11-d.csv,gyros_z,-0.292,0.429,0.06843478260869565,23
ksas_m3_p11_d,3-11-d.csv,lin_accel_x,0.597,12.8,5.943217391304349,23
ksas_m3_p11_d,3-11-d.csv,lin_accel_y,-3.706,0.257,-1.6493478260869563,23
ksas_m3_p11_d,3-11-d.csv,lin_accel_z,-14.031,16.212,-0.09578260869565276,23
ksas_m3_p11_d,3-11-d.csv,game_rot_vec_x,0.526,0.787,0.689695652173913,23
ksas_m3_p11_d,3-11-d.csv,game_rot_vec_y,-0.35,0.129,-0.10552173913043479,23
ksas_m3_p11_d,3-11-d.csv,game_rot_vec_z,-0.381,0.153,-0.12373913043478263,23
ksas_m3_p11_d,3-11-d.csv,magn_field_x,-25.912,-14.711,-20.548913043478258,23
ksas_m3_p11_d,3-11-d.csv,magn_field_y,-32.545,-29.024,-30.535043478260878,23
ksas_m3_p11_d,3-11-d.csv,magn_field_z,-19.202,3.947,-9.771521739130435,23
ksas_m3_p11_i,3-11-i.csv,accelerometer_x,-14.329,6.682,-6.725166666666669,24
ksas_m3_p11_i,3-11-i.csv,accelerometer_y,6.941,18.981,10.884416666666667,24
ksas_m3_p11_i,3-11-i.csv,accelerometer_z,-9.818,10.48,-3.9487500000000004,24
ksas_m3_p11_i,3-11-i.csv,gravity_x,-2.118,1.033,-0.6121250000000003,24
ksas_m3_p11_i,3-11-i.csv,gravity_y,9.518,9.762,9.640583333333334,24
ksas_m3_p11_i,3-11-i.csv,gravity_z,-1.88,2.026,-0.47250000000000014,24
ksas_m3_p11_i,3-11-i.csv,gyros_x,-1.886,0.35,-0.7152499999999998,24
ksas_m3_p11_i,3-11-i.csv,gyros_y,-1.561,7.753,4.119041666666665,24
ksas_m3_p11_i,3-11-i.csv,gyros_z,-0.845,1.259,0.26999999999999996,24
ksas_m3_p11_i,3-11-i.csv,lin_accel_x,-9.857,-0.941,-6.237041666666667,24
ksas_m3_p11_i,3-11-i.csv,lin_accel_y,-3.802,6.451,-0.5467083333333332,24
ksas_m3_p11_i,3-11-i.csv,lin_accel_z,-8.37,16.363,0.9699583333333326,24
ksas_m3_p11_i,3-11-i.csv,game_rot_vec_x,0.003,0.338,0.2167916666666667,24
ksas_m3_p11_i,3-11-i.csv,game_rot_vec_y,-0.751,0.765,0.18962499999999996,24
ksas_m3_p11_i,3-11-i.csv,game_rot_vec_z,-0.708,0.647,0.1010833333333333,24
ksas_m3_p11_i,3-11-i.csv,magn_field_x,11.812,27.403,22.366958333333333,24
ksas_m3_p11_i,3-11-i.csv,magn_field_y,-37.552,-26.95,-31.162958333333332,24
ksas_m3_p11_i,3-11-i.csv,magn_field_z,-16.652,17.953,-2.1292083333333327,24
ksas_m3_p12_d,3-12-d.csv,accelerometer_x,6.469,19.984,12.814111111111112,18
ksas_m3_p12_d,3-12-d.csv,accelerometer_y,7.111,13.767,9.60038888888889,18
ksas_m3_p12_d,3-12-d.csv,accelerometer_z,-5.602,12.263,-1.2142777777777782,18
ksas_m3_p12_d,3-12-d.csv,gravity_x,0.998,2.008,1.5645,18
ksas_m3_p12_d,3-12-d.csv,gravity_y,9.51,9.703,9.619444444444444,18
ksas_m3_p12_d,3-12-d.csv,gravity_z,-1.188,1.685,-0.12055555555555555,18
ksas_m3_p12_d,3-12-d.csv,gyros_x,-0.684,0.452,-0.23250000000000004,18
ksas_m3_p12_d,3-12-d.csv,gyros_y,-10.18,-1.269,-6.53038888888889,18
ksas_m3_p12_d,3-12-d.csv,gyros_z,-0.924,0.805,-0.24011111111111105,18
ksas_m3_p12_d,3-12-d.csv,lin_accel_x,-0.399,14.374,8.595777777777776,18
ksas_m3_p12_d,3-12-d.csv,lin_accel_y,-2.538,2.601,-0.3332777777777779,18
ksas_m3_p12_d,3-12-d.csv,lin_accel_z,-6.647,22.751,4.111833333333333,18
ksas_m3_p12_d,3-12-d.csv,game_rot_vec_x,0.434,0.749,0.6423333333333332,18
ksas_m3_p12_d,3-12-d.csv,game_rot_vec_y,-0.222,0.475,0.14311111111111116,18
ksas_m3_p12_d,3-12-d.csv,game_rot_vec_z,-0.123,0.647,0.26155555555555565,18
ksas_m3_p12_d,3-12-d.csv,magn_field_x,6.825,22.234,14.786444444444442,18
ksas_m3_p12_d,3-12-d.csv,magn_field_y,-38.361,-29.779,-34.973666666666674,18
ksas_m3_p12_d,3-12-d.csv,magn_field_z,-22.488,16.531,-0.5310555555555566,18
ksas_m3_p12_i,3-12-i.csv,accelerometer_x,-20.483,6.337,-3.0199000000000003,20
ksas_m3_p12_i,3-12-i.csv,accelerometer_y,3.062,17.042,11.518199999999998,20
ksas_m3_p12_i,3-12-i.csv,accelerometer_z,-27.064,-3.141,-11.253150000000002,20
ksas_m3_p12_i,3-12-i.csv,gravity_x,0.245,4.423,2.47525,20
ksas_m3_p12_i,3-12-i.csv,gravity_y,8.528,9.802,9.183800000000002,20
ksas_m3_p12_i,3-12-i.csv,gravity_z,-2.112,0.056,-1.3038,20
ksas_m3_p12_i,3-12-i.csv,gyros_x,-0.823,4.75,1.9056999999999995,20
ksas_m3_p12_i,3-12-i.csv,gyros_y,-1.454,18.819,7.635949999999999,20
ksas_m3_p12_i,3-12-i.csv,gyros_z,-1.239,3.945,0.23015000000000008,20
ksas_m3_p12_i,3-12-i.csv,lin_accel_x,-24.868,5.789,-7.136800000000001,20
ksas_m3_p12_i,3-12-i.csv,lin_accel_y,-6.546,12.562,3.3241500000000004,20
ksas_m3_p12_i,3-12-i.csv,lin_accel_z,-25.936,4.447,-8.888650000000002,20
ksas_m3_p12_i,3-12-i.csv,game_rot_vec_x,-0.293,0.711,0.33044999999999985,20
ksas_m3_p12_i,3-12-i.csv,game_rot_vec_y,-0.77,0.688,-0.04280000000000002,20
ksas_m3_p12_i,3-12-i.csv,game_rot_vec_z,-0.63,0.632,0.012499999999999989,20
ksas_m3_p12_i,3-12-i.csv,magn_field_x,-35.332,21.556,-11.024350000000002,20
ksas_m3_p12_i,3-12-i.csv,magn_field_y,-33.748,-18.982,-26.9166,20
ksas_m3_p12_i,3-12-i.csv,magn_field_z,-10.606,25.793,9.962250000000001,20
ksas_m3_p13_d,3-13-d.csv,accelerometer_x,-2.552,38.602,15.84722222222222,27
ksas_m3_p13_d,3-13-d.csv,accelerometer_y,-7.245,17.26,4.8714814814814815,27
ksas_m3_p13_d,3-13-d.csv,accelerometer_z,-11.111,37.007,4.361148148148149,27
ksas_m3_p13_d,3-13-d.csv,gravity_x,3.994,6.308,5.025666666666667,27
ksas_m3_p13_d,3-13-d.csv,gravity_y,6.594,8.848,8.15788888888889,27
ksas_m3_p13_d,3-13-d.csv,gravity_z,-2.002,4.228,0.13466666666666663,27
ksas_m3_p13_d,3-13-d.csv,gyros_x,-5.496,1.963,-1.105222222222222,27
ksas_m3_p13_d,3-13-d.csv,gyros_y,-10.369,0.649,-3.675925925925926,27
ksas_m3_p13_d,3-13-d.csv,gyros_z,-2.728,1.246,-0.5253333333333334,27
ksas_m3_p13_d,3-13-d.csv,lin_accel_x,-6.942,15.119,6.812259259259259,27
ksas_m3_p13_d,3-13-d.csv,lin_accel_y,-16.11,5.689,-4.1338888888888885,27
ksas_m3_p13_d,3-13-d.csv,lin_accel_z,-10.831,37.251,3.271481481481482,27
ksas_m3_p13_d,3-13-d.csv,game_rot_vec_x,0.498,0.721,0.5750740740740741,27
ksas_m3_p13_d,3-13-d.csv,game_rot_vec_y,-0.542,0.038,-0.33340740740740743,27
ksas_m3_p13_d,3-13-d.csv,game_rot_vec_z,-0.212,0.608,0.04944444444444443,27
ksas_m3_p13_d,3-13-d.csv,magn_field_x,-33.063,11.075,-6.94485185185185,27
ksas_m3_p13_d,3-13-d.csv,magn_field_y,-41.982,-22.354,-34.52174074074074,27
ksas_m3_p13_d,3-13-d.csv,magn_field_z,-2.306,21.77,7.104259259259258,27
ksas_m3_p13_i,3-13-i.csv,accelerometer_x,-12.682,-0.474,-6.010208333333334,24
ksas_m3_p13_i,3-13-i.csv,accelerometer_y,4.01,13.324,8.614833333333333,24
ksas_m3_p13_i,3-13-i.csv,accelerometer_z,-15.028,6.328,-3.570166666666666,24
ksas_m3_p13_i,3-13-i.csv,gravity_x,-4.065,0.218,-1.8760416666666668,24
ksas_m3_p13_i,3-13-i.csv,gravity_y,8.856,8.993,8.923541666666667,24
ksas_m3_p13_i,3-13-i.csv,gravity_z,-4.158,2.405,-1.9595416666666672,24
ksas_m3_p13_i,3-13-i.csv,gyros_x,-0.937,1.275,0.18716666666666668,24
ksas_m3_p13_i,3-13-i.csv,gyros_y,-0.092,11.247,5.6874166666666675,24
ksas_m3_p13_i,3-13-i.csv,gyros_z,-2.55,0.457,-0.7380000000000001,24
ksas_m3_p13_i,3-13-i.csv,lin_accel_x,-19.535,-0.223,-6.915125000000001,24
ksas_m3_p13_i,3-13-i.csv,lin_accel_y,-5.532,1.244,-1.4933333333333332,24
ksas_m3_p13_i,3-13-i.csv,lin_accel_z,-11.812,6.763,-2.862291666666666,24
ksas_m3_p13_i,3-13-i.csv,game_rot_vec_x,-0.154,0.637,0.28862499999999996,24
ksas_m3_p13_i,3-13-i.csv,game_rot_vec_y,-0.809,0.814,0.00841666666666672,24
ksas_m3_p13_i,3-13-i.csv,game_rot_vec_z,-0.544,0.599,0.07570833333333335,24
ksas_m3_p13_i,3-13-i.csv,magn_field_x,-15.042,10.873,-6.667000000000001,24
ksas_m3_p13_i,3-13-i.csv,magn_field_y,-40.544,-36.183,-37.87720833333333,24
ksas_m3_p13_i,3-13-i.csv,magn_field_z,-13.965,8.723,-0.6445416666666666,24
ksas_m3_p14_d,3-14-d.csv,accelerometer_x,-9.033,50.683,5.01,35
ksas_m3_p14_d,3-14-d.csv,accelerometer_y,-7.877,16.35,4.478542857142858,35
ksas_m3_p14_d,3-14-d.csv,accelerometer_z,-35.951,8.655,-15.875085714285715,35
ksas_m3_p14_d,3-14-d.csv,gravity_x,-3.83,-0.716,-2.2051714285714286,35
ksas_m3_p14_d,3-14-d.csv,gravity_y,6.574,9.713,7.960085714285714,35
ksas_m3_p14_d,3-14-d.csv,gravity_z,-6.991,-0.803,-4.307542857142859,35
ksas_m3_p14_d,3-14-d.csv,gyros_x,-1.554,2.806,0.18268571428571426,35
ksas_m3_p14_d,3-14-d.csv,gyros_y,-15.075,0.602,-3.705942857142856,35
ksas_m3_p14_d,3-14-d.csv,gyros_z,-0.112,4.103,1.6623428571428567,35
ksas_m3_p14_d,3-14-d.csv,lin_accel_x,-4.171,43.031,8.70377142857143,35
ksas_m3_p14_d,3-14-d.csv,lin_accel_y,-15.53,7.347,-2.5248571428571425,35
ksas_m3_p14_d,3-14-d.csv,lin_accel_z,-30.439,9.903,-7.7675142857142845,35
