class_label,group_level,group_value,fold_count,importance_mean,importance_std,importance_min,importance_max
3,channel,magn_field_y,5,0.0437211410433704,0.002378478930912932,0.041285339773340105,0.046636056231291724
3,channel,gyros_z,5,0.03933672877840156,0.011582559882034308,0.030353450483723142,0.06199356495076599
3,channel,game_rot_vec_z,5,0.035382738928032405,0.0034350485233762226,0.030550980967992736,0.03871935806426342
3,channel,magn_field_x,5,0.03310639002903503,0.003486467090042587,0.026618522348049085,0.03660250381294927
4,channel,gravity_z,5,0.08787742623506908,0.004028369618278526,0.08255016111845546,0.0936256189929188
4,channel,gravity_y,5,0.08628757329329409,0.014126774639760451,0.06819970719073307,0.09951630105874124
4,channel,game_rot_vec_z,5,0.08379264073346912,0.008651551113459674,0.07487239478573726,0.09615178415942263
4,channel,game_rot_vec_y,5,0.06747449286424634,0.004166541681150302,0.06354191121985521,0.0749809455242668
4,channel,magn_field_x,5,0.05896838983240268,0.006644487490549152,0.0542104140917942,0.0720393902721638
4,channel,gyros_z,5,0.057383757424070446,0.0073361525718261865,0.0459063940890446,0.0666791995246183
4,channel,gyros_x,5,0.05546068141596848,0.00884245576044435,0.04652658361230305,0.07244444625165018
4,channel,game_rot_vec_x,5,0.054425982296500044,0.0074515397765441155,0.04243063198752228,0.06372669993232488
4,channel,magn_field_y,5,0.05217168595130016,0.010726807253210895,0.03496236521787436,0.060844557193157185
4,channel,accelerometer_z,5,0.04917402432224532,0.007451314250470011,0.03798598844110527,0.059895351158944364
4,channel,gravity_x,5,0.04750411786831149,0.00914838737395244,0.03205281899208895,0.0571467043874665
4,channel,lin_accel_x,5,0.047318539923382384,0.0036404528740664687,0.042623577462686885,0.053342219113265636
4,channel,accelerometer_x,5,0.04700311298339471,0.004051943750982073,0.041391140306865144,0.0518335772090323
4,channel,gyros_y,5,0.045943322617318684,0.009838016784750022,0.03481737516433897,0.06291688035261546
4,channel,lin_accel_z,5,0.04334315910409774,0.005457693033085563,0.03702089753218838,0.051407464225293714
4,channel,magn_field_z,5,0.04127765779866201,0.0050542876917121105,0.034492150190712424,0.04722112384404245
4,channel,accelerometer_y,5,0.04120223428790606,0.005064744002208445,0.03413119811661311,0.048091509576791265
4,channel,lin_accel_y,5,0.03339120104836117,0.005068777290062718,0.0275051114398004,0.0415700651368943
5,channel,gravity_x,5,0.09476274942058459,0.007664143072932669,0.08530965831816796,0.1039218579127596
5,channel,accelerometer_z,5,0.0830099788325558,0.00973926971221301,0.07209595920299386,0.09683203801764798
5,channel,gravity_z,5,0.07171608552230387,0.007751975141152475,0.060685143169039606,0.08418161699310443
5,channel,gravity_y,5,0.06530303996575722,0.00819264821111633,0.055647965424199954,0.07922940308758752
5,channel,game_rot_vec_x,5,0.06362512336396264,0.005503152944411326,0.05535026347384285,0.06963290940951337
5,channel,game_rot_vec_y,5,0.061802166506784384,0.006553264201123208,0.053121882975305824,0.07262221498885305
5,channel,game_rot_vec_z,5,0.05734611681278133,0.007481505738775282,0.049729537537888585,0.06960106175039103
5,channel,gyros_x,5,0.057115776963683064,0.0032796963143948213,0.052685250101196325,0.0610335523673884
5,channel,accelerometer_y,5,0.05611227234575152,0.0053607844948361716,0.04746320233763192,0.06418225349545126
5,channel,accelerometer_x,5,0.05362222194319157,0.0076892892514726354,0.03892010438951646,0.05943788300974169
5,channel,magn_field_x,5,0.05319925682380343,0.00563009073918651,0.04409500284083053,0.05953216682627973
5,channel,magn_field_z,5,0.05072447557031634,0.004939185632824372,0.04124504990815383,0.05437299614173893
5,channel,gyros_y,5,0.04793977116442391,0.0034177084123626633,0.04583958376981029,0.054706912481821475
5,channel,gyros_z,5,0.04604829817485146,0.005471850572531952,0.03848738817556717,0.053389853806543125
5,channel,lin_accel_z,5,0.04331915022382088,0.00403129279008482,0.0382317932004576,0.050059892820034285
5,channel,magn_field_y,5,0.03836834362013071,0.007884625908957221,0.02951795635700374,0.04861562766507399
5,channel,lin_accel_y,5,0.030659896111762452,0.004340561130739812,0.0251443140754895,0.03449821765736165
5,channel,lin_accel_x,5,0.025325276633534823,0.003456667183956409,0.018696372680733868,0.0279790306260207
